code,description_short,description_long,is_billable,status,valid_from
A0021,Outside state ambulance serv,"Ambulance service, outside state per mile, transport (medicaid only)",True,active,1985-01-01T00:00:00Z
A0080,Noninterest escort in non er,"Non-emergency transportation, per mile - vehicle provided by volunteer",True,active,1982-01-01T00:00:00Z
A0090,Interest escort in non er,"Non-emergency transportation, per mile - vehicle provided by individual (family",True,active,1982-01-01T00:00:00Z
A0100,Nonemergency transport taxi,Non-emergency transportation; taxi,True,active,1982-01-01T00:00:00Z
A0110,Nonemergency transport bus,"Non-emergency transportation and bus, intra or inter state carrier",True,active,1984-01-01T00:00:00Z
A0120,Noner transport mini-bus,"Non-emergency transportation: mini-bus, mountain area transports, or other",True,active,1982-01-01T00:00:00Z
A0130,Noner transport wheelch van,Non-emergency transportation: wheelchair van,True,active,1982-01-01T00:00:00Z
A0140,Nonemergency transport air,Non-emergency transportation and air travel (private or commercial) intra or,True,active,1985-01-01T00:00:00Z
A0160,Noner transport case worker,Non-emergency transportation: per mile - case worker or social worker,True,active,1984-01-01T00:00:00Z
A0170,Transport parking fees/tolls,"Transportation ancillary: parking fees, tolls, other",True,active,1982-01-01T00:00:00Z
A0180,Noner transport lodgng recip,Non-emergency transportation: ancillary: lodging-recipient,True,active,1982-01-01T00:00:00Z
A0190,Noner transport meals recip,Non-emergency transportation: ancillary: meals-recipient,True,active,1984-01-01T00:00:00Z
A0200,Noner transport lodgng escrt,Non-emergency transportation: ancillary: lodging escort,True,active,1982-01-01T00:00:00Z
A0210,Noner transport meals escort,Non-emergency transportation: ancillary: meals-escort,True,active,1984-01-01T00:00:00Z
A0225,Neonatal emergency transport,"Ambulance service, neonatal transport, base rate, emergency transport, one way",True,active,1985-01-01T00:00:00Z
A0380,Basic life support mileage,Bls mileage (per mile),True,active,1995-01-01T00:00:00Z
A0382,Basic support routine suppls,Bls routine disposable supplies,True,active,1995-01-01T00:00:00Z
A0384,Bls defibrillation supplies,Bls specialized service disposable supplies; defibrillation (used by als,True,active,1995-01-01T00:00:00Z
A0390,Advanced life support mileag,Als mileage (per mile),True,active,1995-01-01T00:00:00Z
A0392,Als defibrillation supplies,Als specialized service disposable supplies; defibrillation (to be used only in,True,active,1995-01-01T00:00:00Z
A0394,Als iv drug therapy supplies,Als specialized service disposable supplies; iv drug therapy,True,active,1995-01-01T00:00:00Z
A0396,Als esophageal intub suppls,Als specialized service disposable supplies; esophageal intubation,True,active,1995-01-01T00:00:00Z
A0398,Als routine disposble suppls,Als routine disposable supplies,True,active,1995-01-01T00:00:00Z
A0420,Ambulance waiting 1/2 hr,"Ambulance waiting time (als or bls), one half (1/2) hour increments",True,active,1995-01-01T00:00:00Z
A0422,Ambulance 02 life sustaining,"Ambulance (als or bls) oxygen and oxygen supplies, life sustaining situation",True,active,1995-01-01T00:00:00Z
A0424,Extra ambulance attendant,"Extra ambulance attendant, ground (als or bls) or air (fixed or rotary winged);",True,active,1995-01-01T00:00:00Z
A0425,Ground mileage,"Ground mileage, per statute mile",True,active,2001-01-01T00:00:00Z
A0426,Als 1,"Ambulance service, advanced life support, non-emergency transport, level 1 (als",True,active,2001-01-01T00:00:00Z
A0427,Als1-emergency,"Ambulance service, advanced life support, emergency transport, level 1 (als 1 -",True,active,2001-01-01T00:00:00Z
A0428,Bls,"Ambulance service, basic life support, non-emergency transport, (bls)",True,active,2001-01-01T00:00:00Z
A0429,Bls-emergency,"Ambulance service, basic life support, emergency transport (bls-emergency)",True,active,2001-01-01T00:00:00Z
A0430,Fixed wing air transport,"Ambulance service, conventional air services, transport, one way (fixed wing)",True,active,2001-01-01T00:00:00Z
A0431,Rotary wing air transport,"Ambulance service, conventional air services, transport, one way (rotary wing)",True,active,2001-01-01T00:00:00Z
A0432,Pi volunteer ambulance co,"Paramedic intercept (pi), rural area, transport furnished by a volunteer",True,active,2001-01-01T00:00:00Z
A0433,Als 2,"Advanced life support, level 2 (als 2)",True,active,2001-01-01T00:00:00Z
A0434,Specialty care transport,Specialty care transport (sct),True,active,2001-01-01T00:00:00Z
A0435,Fixed wing air mileage,"Fixed wing air mileage, per statute mile",True,active,2001-01-01T00:00:00Z
A0436,Rotary wing air mileage,"Rotary wing air mileage, per statute mile",True,active,2001-01-01T00:00:00Z
A0888,Noncovered ambulance mileage,"Noncovered ambulance mileage, per mile (e.g., for miles traveled beyond closest",True,active,1995-01-01T00:00:00Z
A0998,Ambulance response/treatment,"Ambulance response and treatment, no transport",True,active,2006-01-01T00:00:00Z
A0999,Unlisted ambulance service,Unlisted ambulance service,True,active,1987-01-01T00:00:00Z
A2001,"Innovamatrix ac, per sq cm","Innovamatrix ac, per square centimeter (add-on, list separately in addition to",True,active,2022-01-01T00:00:00Z
A2002,Mirragen adv wnd mat per sq,"Mirragen advanced wound matrix, per square centimeter (add-on, list separately",True,active,2022-01-01T00:00:00Z
A2004,"Xcellistem, 1 mg","Xcellistem, 1 mg",True,active,2022-01-01T00:00:00Z
A2005,"Microlyte matrix, per sq cm","Microlyte matrix, per square centimeter (add-on, list separately in addition to",True,active,2022-01-01T00:00:00Z
A2006,Novosorb synpath per sq cm,"Novosorb synpath dermal matrix, per square centimeter (add-on, list separately",True,active,2022-01-01T00:00:00Z
A2007,"Restrata, per sq cm","Restrata, per square centimeter (add-on, list separately in addition to primary",True,active,2022-01-01T00:00:00Z
A2008,"Theragenesis, per sq cm","Theragenesis, per square centimeter (add-on, list separately in addition to",True,active,2022-01-01T00:00:00Z
A2009,"Symphony, per sq cm","Symphony, per square centimeter (add-on, list separately in addition to primary",True,active,2022-01-01T00:00:00Z
A2010,"Apis, per square centimeter","Apis, per square centimeter (add-on, list separately in addition to primary",True,active,2022-01-01T00:00:00Z
A2011,"Supra sdrm, per sq cm","Supra sdrm, per square centimeter (add-on, list separately in addition to",True,active,2022-04-01T00:00:00Z
A2012,"Suprathel, per sq cm","Suprathel, per square centimeter (add-on, list separately in addition to",True,active,2022-04-01T00:00:00Z
A2013,"Innovamatrix fs, per sq cm","Innovamatrix fs, per square centimeter (add-on, list separately in addition to",True,active,2022-04-01T00:00:00Z
A2014,Omeza collag compl 100 mg,"Omeza collagen matrix or omeza complete matrix, per 100 mg",True,active,2022-10-01T00:00:00Z
A2015,"Phoenix wnd mtrx, per sq cm","Phoenix wound matrix, per square centimeter (add-on, list separately in",True,active,2022-10-01T00:00:00Z
A2016,"Permeaderm b, per sq cm","Permeaderm b, per square centimeter (add-on, list separately in addition to",True,active,2022-10-01T00:00:00Z
A2017,"Permeaderm glove, each","Permeaderm glove, each",True,active,2022-10-01T00:00:00Z
A2018,"Permeaderm c, per sq cm","Permeaderm c, per square centimeter (add-on, list separately in addition to",True,active,2022-10-01T00:00:00Z
A2019,Kerecis marigen shld sq cm,"Kerecis omega3 marigen shield, per square centimeter (add-on, list separately",True,active,2023-04-01T00:00:00Z
A2020,Ac5 wound system,Ac5 advanced wound system (ac5),True,active,2023-04-01T00:00:00Z
A2021,Neomatrix per sq cm,"Neomatrix, per square centimeter (add-on, list separately in addition to",True,active,2023-04-01T00:00:00Z
A2022,Innovabrn/innovamatx xl sqcm,"Innovaburn or innovamatrix xl, per square centimeter (add-on, list separately",True,active,2023-10-01T00:00:00Z
A2023,"Innovamatrix pd, 1 mg","Innovamatrix pd, 1 mg",True,active,2023-10-01T00:00:00Z
A2024,Resolve or xenopatch sq cm,"Resolve matrix or xenopatch, per square centimeter (add-on, list separately in",True,active,2023-10-01T00:00:00Z
A2025,Miro3d per cubic cm,"Miro3d, per cubic centimeter (add-on, list separately in addition to primary",True,active,2023-10-01T00:00:00Z
A2026,"Restrata minimatrix, 5 mg","Restrata minimatrix, 5 mg",True,active,2024-04-01T00:00:00Z
A2027,Matriderm per sq cm,"Matriderm, per square centimeter (add-on, list separately in addition to",True,active,2024-10-01T00:00:00Z
A2028,Micromatrix flex per mg,"Micromatrix flex, per mg",True,active,2024-10-01T00:00:00Z
A2029,Mirotract matrix sheet,"Mirotract wound matrix sheet, per cubic centimeter (add-on, list separately in",True,active,2024-10-01T00:00:00Z
A2030,"Miro3d fibers, per mg","Miro3d fibers, per milligram",True,active,2025-04-01T00:00:00Z
A2031,"Mirodry, per sq cm","Mirodry wound matrix, per square centimeter (add-on, list separately in",True,active,2025-04-01T00:00:00Z
A2032,"Myriad matrix, per sq cm","Myriad matrix, per square centimeter (add-on, list separately in addition to",True,active,2025-04-01T00:00:00Z
A2033,"Myriad morcells, 4 mg","Myriad morcells, 4 milligrams",True,active,2025-04-01T00:00:00Z
A2034,"Found drs solo, per sq cm","Foundation drs solo, per square centimeter (add-on, list separately in addition",True,active,2025-04-01T00:00:00Z
A2035,Corpl p therac p allac p mg,"Corplex p or theracor p or allacor p, per milligram",True,active,2025-04-01T00:00:00Z
A2036,Cohealyx col dml mx pr sq cm,"Cohealyx collagen dermal matrix, per square centimeter (add-on, list separately",True,active,2025-10-01T00:00:00Z
A2037,"G4derm plus/suprello, pr ml","G4derm plus/suprello, per milliliter",True,active,2025-10-01T00:00:00Z
A2038,"Marigen pacto, per sq cm","Marigen pacto, per square centimeter (add-on, list separately in addition to",True,active,2025-10-01T00:00:00Z
A2039,"Innovamatrix fd, per sq cm","Innovamatrix fd, per square centimeter (add-on, list separately in addition to",True,active,2025-10-01T00:00:00Z
A2040,Microlyte painguard pr sq cm,"Microlyte painguard, per square centimeter",True,active,2026-04-01T00:00:00Z
A2041,Foundation drs+ duo pr sq cm,"Foundation drs+ duo, per square centimeter",True,active,2026-04-01T00:00:00Z
A2042,"Foundation drs+ solo, sq cm","Foundation drs+ solo, per square centimeter",True,active,2026-04-01T00:00:00Z
A2043,"Biobrane, per sq cm","Biobrane, per square centimeter",True,active,2026-04-01T00:00:00Z
A2044,"Biobrane glove, each","Biobrane glove, each",True,active,2026-04-01T00:00:00Z
A2045,Novashield/novogen pr sq cm,"Novashield or novogen wound matrix, per square centimeter",True,active,2026-04-01T00:00:00Z
A4100,Nosht skin sub fda clrd nos,"Non-sheet form skin substitute, fda cleared as a device, not otherwise",True,active,2022-04-01T00:00:00Z
A4206,1 cc sterile syringe&needle,"Syringe with needle, sterile, 1 cc or less, each",True,active,1985-01-01T00:00:00Z
A4207,2 cc sterile syringe&needle,"Syringe with needle, sterile 2 cc, each",True,active,1985-01-01T00:00:00Z
A4208,3 cc sterile syringe&needle,"Syringe with needle, sterile 3 cc, each",True,active,1985-01-01T00:00:00Z
A4209,5+ cc sterile syringe&needle,"Syringe with needle, sterile 5 cc or greater, each",True,active,1985-01-01T00:00:00Z
A4210,Nonneedle injection device,"Needle-free injection device, each",True,active,1989-01-01T00:00:00Z
A4211,Supp for self-adm injections,Supplies for self-administered injections,True,active,1993-01-01T00:00:00Z
A4212,Non coring needle or stylet,Non-coring needle or stylet with or without catheter,True,active,1993-01-01T00:00:00Z
A4213,20+ cc syringe only,"Syringe, sterile, 20 cc or greater, each",True,active,1985-01-01T00:00:00Z
A4215,Sterile needle,"Needle, sterile, any size, each",True,active,1985-01-01T00:00:00Z
A4216,"Sterile water/saline, 10 ml","Sterile water, saline and/or dextrose, diluent/flush, 10 ml",True,active,2004-01-01T00:00:00Z
A4217,"Sterile water/saline, 500 ml","Sterile water/saline, 500 ml",True,active,2004-01-01T00:00:00Z
A4218,Sterile saline or water,"Sterile saline or water, metered dose dispenser, 10 ml",True,active,2006-01-01T00:00:00Z
A4220,Infusion pump refill kit,Refill kit for implantable infusion pump,True,active,1994-01-01T00:00:00Z
A4221,Supp non-insulin inf cath/wk,"Supplies for maintenance of non-insulin drug infusion catheter, per week (list",True,active,1997-01-01T00:00:00Z
A4222,Infusion supplies with pump,"Infusion supplies for external drug infusion pump, per cassette or bag (list",True,active,1997-01-01T00:00:00Z
A4223,Infusion supplies w/o pump,"Infusion supplies not used with external infusion pump, per cassette or bag",True,active,2005-01-01T00:00:00Z
A4224,Supply insulin inf cath/wk,"Supplies for maintenance of insulin infusion catheter, per week",True,active,2017-01-01T00:00:00Z
A4225,Sup/ext insulin inf pump syr,"Supplies for external insulin infusion pump, syringe type cartridge, sterile,",True,active,2017-01-01T00:00:00Z
A4226,Weekly supply maint cgs pump,Supplies for maintenance of insulin infusion pump with dosage rate adjustment,True,active,2020-01-01T00:00:00Z
A4230,Infus insulin pump non needl,"Infusion set for external insulin pump, non needle cannula type",True,active,1996-01-01T00:00:00Z
A4231,Infusion insulin pump needle,"Infusion set for external insulin pump, needle type",True,active,1996-01-01T00:00:00Z
A4232,Syringe w/needle insulin 3cc,"Syringe with needle for external insulin pump, sterile, 3 cc",True,active,1996-01-01T00:00:00Z
A4233,Alkalin batt for glucose mon,"Replacement battery, alkaline (other than j cell), for use with medically",True,active,2006-01-01T00:00:00Z
A4234,J-cell batt for glucose mon,"Replacement battery, alkaline, j cell, for use with medically necessary home",True,active,2006-01-01T00:00:00Z
A4235,Lithium batt for glucose mon,"Replacement battery, lithium, for use with medically necessary home blood",True,active,2006-01-01T00:00:00Z
A4236,Silvr oxide batt glucose mon,"Replacement battery, silver oxide, for use with medically necessary home blood",True,active,2006-01-01T00:00:00Z
A4238,Adju cgm supply allowance,"Supply allowance for adjunctive, non-implanted continuous glucose monitor",True,active,2022-04-01T00:00:00Z
A4239,Non-adju cgm supply allow,"Supply allowance for non-adjunctive, non-implanted continuous glucose monitor",True,active,2023-01-01T00:00:00Z
A4244,Alcohol or peroxide per pint,"Alcohol or peroxide, per pint",True,active,1985-01-01T00:00:00Z
A4245,Alcohol wipes per box,"Alcohol wipes, per box",True,active,1985-01-01T00:00:00Z
A4246,Betadine/phisohex solution,"Betadine or phisohex solution, per pint",True,active,1985-01-01T00:00:00Z
A4247,Betadine/iodine swabs/wipes,"Betadine or iodine swabs/wipes, per box",True,active,1985-01-01T00:00:00Z
A4248,Chlorhexidine antisept,"Chlorhexidine containing antiseptic, 1 ml",True,active,2004-01-01T00:00:00Z
A4250,Urine reagent strips/tablets,Urine test or reagent strips or tablets (100 tablets or strips),True,active,1990-01-01T00:00:00Z
A4252,Blood ketone test or strip,"Blood ketone test or reagent strip, each",True,active,2008-01-01T00:00:00Z
A4253,Blood glucose/reagent strips,"Blood glucose test or reagent strips for home blood glucose monitor, per 50",True,active,1986-01-01T00:00:00Z
A4255,Glucose monitor platforms,"Platforms for home blood glucose monitor, 50 per box",True,active,1997-01-01T00:00:00Z
A4256,Calibrator solution/chips,"Normal, low and high calibrator solution / chips",True,active,1985-01-01T00:00:00Z
A4257,Replace lensshield cartridge,"Replacement lens shield cartridge for use with laser skin piercing device, each",True,active,2002-01-01T00:00:00Z
A4258,Lancet device each,"Spring-powered device for lancet, each",True,active,1996-01-01T00:00:00Z
A4259,Lancets per box,"Lancets, per box of 100",True,active,1985-01-01T00:00:00Z
A4261,Cervical cap contraceptive,Cervical cap for contraceptive use,True,active,1999-01-01T00:00:00Z
A4262,Temporary tear duct plug,"Temporary, absorbable lacrimal duct implant, each",True,active,1994-01-01T00:00:00Z
A4263,Permanent tear duct plug,"Permanent, long term, non-dissolvable lacrimal duct implant, each",True,active,1994-01-01T00:00:00Z
A4264,Intratubal occlusion device,Permanent implantable contraceptive intratubal occlusion device(s) and delivery,True,active,2010-01-01T00:00:00Z
A4265,Paraffin,"Paraffin, per pound",True,active,1986-01-01T00:00:00Z
A4266,Diaphragm,Diaphragm for contraceptive use,True,active,2003-01-01T00:00:00Z
A4267,Male condom,"Contraceptive supply, condom, male, each",True,active,2003-01-01T00:00:00Z
A4268,Female condom,"Contraceptive supply, condom, female, each",True,active,2003-01-01T00:00:00Z
A4269,Spermicide,"Contraceptive supply, spermicide (e.g., foam, gel), each",True,active,2003-01-01T00:00:00Z
A4270,Disposable endoscope sheath,"Disposable endoscope sheath, each",True,active,1994-01-01T00:00:00Z
A4271,Home lancing/test cartridges,Integrated lancing and blood sample testing cartridges for home blood glucose,True,active,2024-04-01T00:00:00Z
A4280,Brst prsths adhsv attchmnt,"Adhesive skin support attachment for use with external breast prosthesis, each",True,active,2000-01-01T00:00:00Z
A4281,Replacement breastpump tube,"Tubing for breast pump, replacement",True,active,2003-01-01T00:00:00Z
A4282,Replacement breastpump adpt,"Adapter for breast pump, replacement",True,active,2003-01-01T00:00:00Z
A4283,Replacement breastpump cap,"Cap for breast pump bottle, replacement",True,active,2003-01-01T00:00:00Z
A4284,Replcmnt breast pump shield,"Breast shield and splash protector for use with breast pump, replacement",True,active,2003-01-01T00:00:00Z
A4285,Replcmnt breast pump bottle,"Polycarbonate bottle for use with breast pump, replacement",True,active,2003-01-01T00:00:00Z
A4286,Replcmnt breastpump lok ring,"Locking ring for breast pump, replacement",True,active,2003-01-01T00:00:00Z
A4287,Disp col sto bag breast milk,"Disposable collection and storage bag for breast milk, any size, any type, each",True,active,2024-01-01T00:00:00Z
A4288,Replacement breastpump valve,"Valve for breast pump, replacement",True,active,2025-10-01T00:00:00Z
A4290,Sacral nerve stim test lead,"Sacral nerve stimulation test lead, each",True,active,2001-01-01T00:00:00Z
A4295,Straigh tip hydrophilic cath,"Intermittent urinary catheter; straight tip, hydrophilic coating, each",True,active,2026-01-01T00:00:00Z
A4296,Coude tip hydrophilic cath,"Intermittent urinary catheter; coude (curved) tip, hydrophilic coating, each",True,active,2026-01-01T00:00:00Z
A4297,Hydrophilic coat insert sup,"Intermittent urinary catheter; hydrophilic coating, with insertion supplies",True,active,2026-01-01T00:00:00Z
A4300,Cath impl vasc access portal,"Implantable access catheter, (e.g., venous, arterial, epidural subarachnoid, or",True,active,1986-01-01T00:00:00Z
A4301,Implantable access syst perc,"Implantable access total catheter, port/reservoir (e.g., venous, arterial,",True,active,1996-01-01T00:00:00Z
A4305,Drug delivery system >=50 ml,"Disposable drug delivery system, flow rate of 50 ml or greater per hour",True,active,1993-01-01T00:00:00Z
A4306,Drug delivery system <=50 ml,"Disposable drug delivery system, flow rate of less than 50 ml per hour",True,active,1993-01-01T00:00:00Z
A4310,Insert tray w/o bag/cath,Insertion tray without drainage bag and without catheter (accessories only),True,active,1990-01-01T00:00:00Z
A4311,Catheter w/o bag 2-way latex,"Insertion tray without drainage bag with indwelling catheter, foley type,",True,active,1990-01-01T00:00:00Z
A4312,Cath w/o bag 2-way silicone,"Insertion tray without drainage bag with indwelling catheter, foley type,",True,active,1990-01-01T00:00:00Z
A4313,Catheter w/bag 3-way,"Insertion tray without drainage bag with indwelling catheter, foley type,",True,active,1990-01-01T00:00:00Z
A4314,Cath w/drainage 2-way latex,"Insertion tray with drainage bag with indwelling catheter, foley type, two-way",True,active,1990-01-01T00:00:00Z
A4315,Cath w/drainage 2-way silcne,"Insertion tray with drainage bag with indwelling catheter, foley type, two-way,",True,active,1990-01-01T00:00:00Z
A4316,Cath w/drainage 3-way,"Insertion tray with drainage bag with indwelling catheter, foley type,",True,active,1990-01-01T00:00:00Z
A4318,Fem urinary cup w/wo attch,"Female external urinary collection cup, with or without ring attachment, per day",True,active,2026-04-01T00:00:00Z
A4320,Irrigation tray,"Irrigation tray with bulb or piston syringe, any purpose",True,active,1990-01-01T00:00:00Z
A4321,Cath therapeutic irrig agent,Therapeutic agent for urinary catheter irrigation,True,active,1997-01-01T00:00:00Z
A4322,Irrigation syringe,"Irrigation syringe, bulb or piston, each",True,active,1990-01-01T00:00:00Z
A4326,Male external catheter,"Male external catheter with integral collection chamber, any type, each",True,active,1990-01-01T00:00:00Z
A4327,Fem urinary collect dev cup,"Female external urinary collection device; meatal cup, each",True,active,1990-01-01T00:00:00Z
A4328,Fem urinary collect pouch,"Female external urinary collection device; pouch, each",True,active,1990-01-01T00:00:00Z
A4330,Stool collection pouch,"Perianal fecal collection pouch with adhesive, each",True,active,1990-01-01T00:00:00Z
A4331,Extension drainage tubing,"Extension drainage tubing, any type, any length, with connector/adaptor, for",True,active,2001-01-01T00:00:00Z
A4332,Lube sterile packet,"Lubricant, individual sterile packet, each",True,active,2001-01-01T00:00:00Z
A4333,Urinary cath anchor device,"Urinary catheter anchoring device, adhesive skin attachment, each",True,active,2001-01-01T00:00:00Z
A4334,Urinary cath leg strap,"Urinary catheter anchoring device, leg strap, each",True,active,2001-01-01T00:00:00Z
A4335,Incontinence supply,Incontinence supply; miscellaneous,True,active,1990-01-01T00:00:00Z
A4336,Urethral insert,"Incontinence supply, urethral insert, any type, each",True,active,2010-01-01T00:00:00Z
A4337,Incontinent rectal insert,"Incontinence supply, rectal insert, any type, each",True,active,2016-01-01T00:00:00Z
A4338,Indwelling catheter latex,"Indwelling catheter; foley type, two-way latex with coating (teflon, silicone,",True,active,1990-01-01T00:00:00Z
A4340,Indwelling catheter special,"Indwelling catheter; specialty type, (e.g., coude, mushroom, wing, etc.), each",True,active,1990-01-01T00:00:00Z
A4341,Iduc valve pat inst repl,"Indwelling intraurethral drainage device with valve, patient inserted,",True,active,2023-04-01T00:00:00Z
A4342,Iduc valve sply repl,Accessories for patient inserted indwelling intraurethral drainage device with,True,active,2023-04-01T00:00:00Z
A4344,Cath indw foley 2 way silicn,"Indwelling catheter, foley type, two-way, all silicone or polyurethane, each",True,active,1983-01-01T00:00:00Z
A4346,Cath indw foley 3 way,"Indwelling catheter; foley type, three way for continuous irrigation, each",True,active,1983-01-01T00:00:00Z
A4349,Disposable male external cat,"Male external catheter, with or without adhesive, disposable, each",True,active,2005-01-01T00:00:00Z
A4351,Straight tip urine catheter,"Intermittent urinary catheter; straight tip, with or without coating (teflon,",True,active,1990-01-01T00:00:00Z
A4352,Coude tip urinary catheter,"Intermittent urinary catheter; coude (curved) tip, with or without coating",True,active,1990-01-01T00:00:00Z
A4353,Intermittent urinary cath,"Intermittent urinary catheter, with insertion supplies",True,active,1997-01-01T00:00:00Z
A4354,Cath insertion tray w/bag,Insertion tray with drainage bag but without catheter,True,active,1986-01-01T00:00:00Z
A4355,Bladder irrigation tubing,Irrigation tubing set for continuous bladder irrigation through a three-way,True,active,1984-01-01T00:00:00Z
A4356,Ext ureth clmp or compr dvc,External urethral clamp or compression device (not to be used for catheter,True,active,1985-01-01T00:00:00Z
A4357,Bedside drainage bag,"Bedside drainage bag, day or night, with or without anti-reflux device, with or",True,active,1985-01-01T00:00:00Z
A4358,Urinary leg or abdomen bag,"Urinary drainage bag, leg or abdomen, vinyl, with or without tube, with straps,",True,active,1985-01-01T00:00:00Z
A4360,Disposable ext urethral dev,"Disposable external urethral clamp or compression device, with pad and/or",True,active,2010-01-01T00:00:00Z
A4361,Ostomy face plate,"Ostomy faceplate, each",True,active,1985-01-01T00:00:00Z
A4362,Solid skin barrier,"Skin barrier; solid, 4 x 4 or equivalent; each",True,active,1985-01-01T00:00:00Z
A4363,"Ostomy clamp, replacement","Ostomy clamp, any type, replacement only, each",True,active,2006-01-01T00:00:00Z
A4364,"Adhesive, liquid or equal","Adhesive, liquid or equal, any type, per oz",True,active,1985-01-01T00:00:00Z
A4366,Ostomy vent,"Ostomy vent, any type, each",True,active,2004-01-01T00:00:00Z
A4367,Ostomy belt,"Ostomy belt, each",True,active,1985-01-01T00:00:00Z
A4368,Ostomy filter,"Ostomy filter, any type, each",True,active,1997-01-01T00:00:00Z
A4369,Skin barrier liquid per oz,"Ostomy skin barrier, liquid (spray, brush, etc.), per oz",True,active,2000-01-01T00:00:00Z
A4371,Skin barrier powder per oz,"Ostomy skin barrier, powder, per oz",True,active,2000-01-01T00:00:00Z
A4372,Skin barrier solid 4x4 equiv,"Ostomy skin barrier, solid 4 x 4 or equivalent, standard wear, with built-in",True,active,2000-01-01T00:00:00Z
A4373,Skin barrier with flange,"Ostomy skin barrier, with flange (solid, flexible or accordion), with built-in",True,active,2000-01-01T00:00:00Z
A4375,Drainable plastic pch w fcpl,"Ostomy pouch, drainable, with faceplate attached, plastic, each",True,active,2000-01-01T00:00:00Z
A4376,Drainable rubber pch w fcplt,"Ostomy pouch, drainable, with faceplate attached, rubber, each",True,active,2000-01-01T00:00:00Z
A4377,Drainable plstic pch w/o fp,"Ostomy pouch, drainable, for use on faceplate, plastic, each",True,active,2000-01-01T00:00:00Z
A4378,Drainable rubber pch w/o fp,"Ostomy pouch, drainable, for use on faceplate, rubber, each",True,active,2000-01-01T00:00:00Z
A4379,Urinary plastic pouch w fcpl,"Ostomy pouch, urinary, with faceplate attached, plastic, each",True,active,2000-01-01T00:00:00Z
A4380,Urinary rubber pouch w fcplt,"Ostomy pouch, urinary, with faceplate attached, rubber, each",True,active,2000-01-01T00:00:00Z
A4381,Urinary plastic pouch w/o fp,"Ostomy pouch, urinary, for use on faceplate, plastic, each",True,active,2000-01-01T00:00:00Z
A4382,Urinary hvy plstc pch w/o fp,"Ostomy pouch, urinary, for use on faceplate, heavy plastic, each",True,active,2000-01-01T00:00:00Z
A4383,Urinary rubber pouch w/o fp,"Ostomy pouch, urinary, for use on faceplate, rubber, each",True,active,2000-01-01T00:00:00Z
A4384,Ostomy faceplt/silicone ring,"Ostomy faceplate equivalent, silicone ring, each",True,active,2000-01-01T00:00:00Z
A4385,Ost skn barrier sld ext wear,"Ostomy skin barrier, solid 4 x 4 or equivalent, extended wear, without built-in",True,active,2000-01-01T00:00:00Z
A4387,Ost clsd pouch w att st barr,"Ostomy pouch, closed, with barrier attached, with built-in convexity (1 piece),",True,active,2000-01-01T00:00:00Z
A4388,Drainable pch w ex wear barr,"Ostomy pouch, drainable, with extended wear barrier attached, (1 piece), each",True,active,2000-01-01T00:00:00Z
A4389,Drainable pch w st wear barr,"Ostomy pouch, drainable, with barrier attached, with built-in convexity (1",True,active,2000-01-01T00:00:00Z
A4390,Drainable pch ex wear convex,"Ostomy pouch, drainable, with extended wear barrier attached, with built-in",True,active,2000-01-01T00:00:00Z
A4391,Urinary pouch w ex wear barr,"Ostomy pouch, urinary, with extended wear barrier attached (1 piece), each",True,active,2000-01-01T00:00:00Z
A4392,Urinary pouch w st wear barr,"Ostomy pouch, urinary, with standard wear barrier attached, with built-in",True,active,2000-01-01T00:00:00Z
A4393,Urine pch w ex wear bar conv,"Ostomy pouch, urinary, with extended wear barrier attached, with built-in",True,active,2000-01-01T00:00:00Z
A4394,Ostomy pouch liq deodorant,"Ostomy deodorant, with or without lubricant, for use in ostomy pouch, per fluid",True,active,2000-01-01T00:00:00Z
A4395,Ostomy pouch solid deodorant,"Ostomy deodorant for use in ostomy pouch, solid, per tablet",True,active,2000-01-01T00:00:00Z
A4396,Peristomal hernia supprt blt,Ostomy belt with peristomal hernia support,True,active,2001-01-01T00:00:00Z
A4397,Irrigation supply sleeve,"Irrigation supply; sleeve, each",True,deprecated,1990-01-01T00:00:00Z
A4398,Ostomy irrigation bag,"Ostomy irrigation supply; bag, each",True,active,1989-01-01T00:00:00Z
A4399,Ostomy irrig cone/cath w brs,"Ostomy irrigation supply; cone/catheter, with or without brush",True,active,1989-01-01T00:00:00Z
A4400,Ostomy irrigation set,Ostomy irrigation set,True,active,1982-01-01T00:00:00Z
A4402,Lubricant per ounce,"Lubricant, per ounce",True,active,1985-01-01T00:00:00Z
A4404,Ostomy ring each,"Ostomy ring, each",True,active,1985-01-01T00:00:00Z
A4405,Nonpectin based ostomy paste,"Ostomy skin barrier, non-pectin based, paste, per ounce",True,active,2003-01-01T00:00:00Z
A4406,Pectin based ostomy paste,"Ostomy skin barrier, pectin-based, paste, per ounce",True,active,2003-01-01T00:00:00Z
A4407,"Ext wear ost skn barr <=4sq""","Ostomy skin barrier, with flange (solid, flexible, or accordion), extended",True,active,2003-01-01T00:00:00Z
A4408,"Ext wear ost skn barr >4sq""","Ostomy skin barrier, with flange (solid, flexible or accordion), extended wear,",True,active,2003-01-01T00:00:00Z
A4409,Ost skn barr convex <=4 sq i,"Ostomy skin barrier, with flange (solid, flexible or accordion), extended wear,",True,active,2003-01-01T00:00:00Z
