code,description_short,description_long,is_billable,status,valid_from
277,The disposition of the claim/service is undetermined during the premium payment,"The disposition of the claim/service is undetermined during the premium payment grace period, per Health Insurance SHOP Exchange requirements. This claim/service will be reversed and corrected when the grace period ends (due to premium payment or lack of premium payment). (Use only with Group Code OA)",,active,2026-04-18T22:49:21Z
278,Performance program proficiency requirements not met,"Performance program proficiency requirements not met. (Use only with Group Codes CO or PI) Usage: Refer to the 835 Healthcare Policy Identification Segment (loop 2110 Service Payment Information REF), if present.",,active,2016-07-01T00:00:00Z
279,Services not provided by Preferred network providers,"Services not provided by Preferred network providers. Usage: Use this code when there are member network limitations. For example, using contracted providers not in the member's 'narrow' network.",,active,2016-11-01T00:00:00Z
28,Coverage not in effect at the time the service was provided,Coverage not in effect at the time the service was provided.,,active,1995-01-01T00:00:00Z
280,"Claim received by the medical plan, but benefits not available under this plan","Claim received by the medical plan, but benefits not available under this plan. Submit these services to the patient's Pharmacy plan for further consideration.",,active,2017-03-01T00:00:00Z
281,Deductible waived per contractual agreement,Deductible waived per contractual agreement. Use only with Group Code CO.,,active,2017-07-01T00:00:00Z
282,The procedure/revenue code is inconsistent with the type of bill,"The procedure/revenue code is inconsistent with the type of bill. Usage: Refer to the 835 Healthcare Policy Identification Segment (loop 2110 Service Payment Information REF), if present.",,active,2017-07-01T00:00:00Z
283,Attending provider is not eligible to provide direction of care,Attending provider is not eligible to provide direction of care.,,active,2017-11-01T00:00:00Z
284,Precertification/authorization/notification/pre-treatment number may be valid but does not apply to the billed services,Precertification/authorization/notification/pre-treatment number may be valid but does not apply to the billed services.,,active,2017-11-01T00:00:00Z
285,Appeal procedures not followed,Appeal procedures not followed,,active,2017-11-01T00:00:00Z
286,Appeal time limits not met,Appeal time limits not met,,active,2017-11-01T00:00:00Z
287,Referral exceeded,Referral exceeded,,active,2017-11-01T00:00:00Z
288,Referral absent,Referral absent,,active,2017-11-01T00:00:00Z
289,"Services considered under the dental and medical plans, benefits not available","Services considered under the dental and medical plans, benefits not available.",,active,2026-04-18T22:49:21Z
29,The time limit for filing has expired,The time limit for filing has expired.,,active,1995-01-01T00:00:00Z
290,"Claim received by the dental plan, but benefits not available under this plan","Claim received by the dental plan, but benefits not available under this plan. Claim has been forwarded to the patient's medical plan for further consideration.",,active,2026-04-18T22:49:21Z
291,"Claim received by the medical plan, but benefits not available under this plan","Claim received by the medical plan, but benefits not available under this plan. Claim has been forwarded to the patient's dental plan for further consideration.",,active,2026-04-18T22:49:21Z
292,"Claim received by the medical plan, but benefits not available under this plan","Claim received by the medical plan, but benefits not available under this plan. Claim has been forwarded to the patient's pharmacy plan for further consideration.",,active,2026-04-18T22:49:21Z
293,Payment made to employer,Payment made to employer.,,active,2018-05-01T00:00:00Z
294,Payment made to attorney,Payment made to attorney.,,active,2017-11-01T00:00:00Z
295,Pharmacy Direct/Indirect Remuneration (DIR),Pharmacy Direct/Indirect Remuneration (DIR),,active,2018-03-01T00:00:00Z
296,Precertification/authorization/notification/pre-treatment number may be valid but does not apply to the provider,Precertification/authorization/notification/pre-treatment number may be valid but does not apply to the provider.,,active,2018-07-01T00:00:00Z
297,"Claim received by the medical plan, but benefits not available under this plan","Claim received by the medical plan, but benefits not available under this plan. Submit these services to the patient's vision plan for further consideration.",,active,2019-03-01T00:00:00Z
298,"Claim received by the medical plan, but benefits not available under this plan","Claim received by the medical plan, but benefits not available under this plan. Claim has been forwarded to the patient's vision plan for further consideration.",,active,2019-03-01T00:00:00Z
299,The billing provider is not eligible to receive payment for the service billed,The billing provider is not eligible to receive payment for the service billed.,,active,2019-07-01T00:00:00Z
3,Co-payment Amount,Co-payment Amount,,active,1995-01-01T00:00:00Z
30,"Payment adjusted because the patient has not met the required eligibility, spend","Payment adjusted because the patient has not met the required eligibility, spend down, waiting, or residency requirements.",,deprecated,1995-01-01T00:00:00Z
300,"Claim received by the Medical Plan, but benefits not available under this plan","Claim received by the Medical Plan, but benefits not available under this plan. Claim has been forwarded to the patient's Behavioral Health Plan for further consideration.",,active,2019-07-01T00:00:00Z
301,"Claim received by the Medical Plan, but benefits not available under this plan","Claim received by the Medical Plan, but benefits not available under this plan. Submit these services to the patient's Behavioral Health Plan for further consideration.",,active,2019-07-01T00:00:00Z
302,Precertification/notification/authorization/pre-treatment time limit has expired,Precertification/notification/authorization/pre-treatment time limit has expired.,,active,2020-11-01T00:00:00Z
303,"Prior payer's (or payers') patient responsibility (deductible, coinsurance, co-p","Prior payer's (or payers') patient responsibility (deductible, coinsurance, co-payment) not covered for Qualified Medicare and Medicaid Beneficiaries. (Use only with Group Code CO)",,active,2021-07-01T00:00:00Z
304,"Claim received by the medical plan, but benefits not available under this plan","Claim received by the medical plan, but benefits not available under this plan. Submit these services to the patient's hearing plan for further consideration.",,active,2022-03-01T00:00:00Z
305,"Claim received by the medical plan, but benefits not available under this plan","Claim received by the medical plan, but benefits not available under this plan. Claim has been forwarded to the patient's hearing plan for further consideration.",,active,2022-03-01T00:00:00Z
306,Type of bill is inconsistent with the patient status,"Type of bill is inconsistent with the patient status. Usage: Refer to the 835 Healthcare Policy Identification Segment (loop 2110 Service Payment Information REF), if present.",,active,2023-11-01T00:00:00Z
307,Medicare Maximum Fair Price Standard Default Refund Amount Adjustment,"Medicare Maximum Fair Price Standard Default Refund Amount Adjustment. At least one Remark Code must be provided (may be comprised of either the NCPDP Reject Reason Code, or Remittance Advice Remark Code that is not an ALERT.) Usage: To be used only for the Medicare Drug Price Negotiation Program.",,active,2025-03-01T00:00:00Z
308,Payment is adjusted due to contracted funding agreement between the payer and provider,Payment is adjusted due to contracted funding agreement between the payer and provider.,,active,2025-11-01T00:00:00Z
31,Patient cannot be identified as our insured,Patient cannot be identified as our insured.,,active,1995-01-01T00:00:00Z
32,Our records indicate the patient is not an eligible dependent,Our records indicate the patient is not an eligible dependent.,,active,1995-01-01T00:00:00Z
33,Insured has no dependent coverage,Insured has no dependent coverage.,,active,1995-01-01T00:00:00Z
34,Insured has no coverage for newborns,Insured has no coverage for newborns.,,active,1995-01-01T00:00:00Z
35,Lifetime benefit maximum has been reached,Lifetime benefit maximum has been reached.,,active,1995-01-01T00:00:00Z
36,Balance does not exceed co-payment amount,Balance does not exceed co-payment amount.,,deprecated,1995-01-01T00:00:00Z
37,Balance does not exceed deductible,Balance does not exceed deductible.,,deprecated,1995-01-01T00:00:00Z
38,Services not provided or authorized by designated (network/primary care) providers,Services not provided or authorized by designated (network/primary care) providers.,,active,1995-01-01T00:00:00Z
39,Services denied at the time authorization/pre-certification was requested,Services denied at the time authorization/pre-certification was requested.,,active,1995-01-01T00:00:00Z
4,The procedure code is inconsistent with the modifier used,"The procedure code is inconsistent with the modifier used. Usage: Refer to the 835 Healthcare Policy Identification Segment (loop 2110 Service Payment Information REF), if present.",,active,1995-01-01T00:00:00Z
40,Charges do not meet qualifications for emergent/urgent care,"Charges do not meet qualifications for emergent/urgent care. Usage: Refer to the 835 Healthcare Policy Identification Segment (loop 2110 Service Payment Information REF), if present.",,active,1995-01-01T00:00:00Z
41,Discount agreed to in Preferred Provider contract,Discount agreed to in Preferred Provider contract.,,deprecated,1995-01-01T00:00:00Z
42,Charges exceed our fee schedule or maximum allowable amount,Charges exceed our fee schedule or maximum allowable amount. (Use CARC 45),,deprecated,1995-01-01T00:00:00Z
43,Gramm-Rudman reduction,Gramm-Rudman reduction.,,deprecated,1995-01-01T00:00:00Z
44,Prompt-pay discount,Prompt-pay discount.,,active,1995-01-01T00:00:00Z
45,Charge exceeds fee schedule/maximum allowable or contracted/legislated fee arrangement,Charge exceeds fee schedule/maximum allowable or contracted/legislated fee arrangement. Usage: This adjustment amount cannot equal the total service or claim charge amount; and must not duplicate provider adjustment amounts (payments and contractual reductions) that have resulted from prior payer(s) adjudication. (Use only with Group Codes PR or CO depending upon liability),,active,1995-01-01T00:00:00Z
46,This (these) service(s) is (are) not covered,This (these) service(s) is (are) not covered.,,active,1995-01-01T00:00:00Z
47,"This (these) diagnosis(es) is (are) not covered, missing, or are invalid","This (these) diagnosis(es) is (are) not covered, missing, or are invalid.",,deprecated,1995-01-01T00:00:00Z
48,This (these) procedure(s) is (are) not covered,This (these) procedure(s) is (are) not covered.,,active,1995-01-01T00:00:00Z
49,This is a non-covered service because it is a routine/preventive exam or a diagn,"This is a non-covered service because it is a routine/preventive exam or a diagnostic/screening procedure done in conjunction with a routine/preventive exam. Usage: Refer to the 835 Healthcare Policy Identification Segment (loop 2110 Service Payment Information REF), if present.",,active,1995-01-01T00:00:00Z
5,The procedure code/type of bill is inconsistent with the place of service,"The procedure code/type of bill is inconsistent with the place of service. Usage: Refer to the 835 Healthcare Policy Identification Segment (loop 2110 Service Payment Information REF), if present.",,active,1995-01-01T00:00:00Z
50,These are non-covered services because this is not deemed a 'medical necessity' by the payer,"These are non-covered services because this is not deemed a 'medical necessity' by the payer. Usage: Refer to the 835 Healthcare Policy Identification Segment (loop 2110 Service Payment Information REF), if present.",,active,1995-01-01T00:00:00Z
51,These are non-covered services because this is a pre-existing condition,"These are non-covered services because this is a pre-existing condition. Usage: Refer to the 835 Healthcare Policy Identification Segment (loop 2110 Service Payment Information REF), if present.",,active,1995-01-01T00:00:00Z
52,The referring/prescribing/rendering provider is not eligible to refer/prescribe/order/perform the service billed,The referring/prescribing/rendering provider is not eligible to refer/prescribe/order/perform the service billed.,,deprecated,1995-01-01T00:00:00Z
53,Services by an immediate relative or a member of the same household are not covered,Services by an immediate relative or a member of the same household are not covered.,,active,1995-01-01T00:00:00Z
54,Multiple physicians/assistants are not covered in this case,"Multiple physicians/assistants are not covered in this case. Usage: Refer to the 835 Healthcare Policy Identification Segment (loop 2110 Service Payment Information REF), if present.",,active,1995-01-01T00:00:00Z
55,Procedure/treatment/drug is deemed experimental/investigational by the payer,"Procedure/treatment/drug is deemed experimental/investigational by the payer. Usage: Refer to the 835 Healthcare Policy Identification Segment (loop 2110 Service Payment Information REF), if present.",,active,1995-01-01T00:00:00Z
56,Procedure/treatment has not been deemed 'proven to be effective' by the payer,"Procedure/treatment has not been deemed 'proven to be effective' by the payer. Usage: Refer to the 835 Healthcare Policy Identification Segment (loop 2110 Service Payment Information REF), if present.",,active,1995-01-01T00:00:00Z
57,Payment denied/reduced because the payer deems the information submitted does no,"Payment denied/reduced because the payer deems the information submitted does not support this level of service, this many services, this length of service, this dosage, or this day's supply.",,active,1995-01-01T00:00:00Z
58,Treatment was deemed by the payer to have been rendered in an inappropriate or invalid place of service,"Treatment was deemed by the payer to have been rendered in an inappropriate or invalid place of service. Usage: Refer to the 835 Healthcare Policy Identification Segment (loop 2110 Service Payment Information REF), if present.",,active,1995-01-01T00:00:00Z
59,Processed based on multiple or concurrent procedure rules,"Processed based on multiple or concurrent procedure rules. (For example multiple surgery or diagnostic imaging, concurrent anesthesia.) Usage: Refer to the 835 Healthcare Policy Identification Segment (loop 2110 Service Payment Information REF), if present.",,active,1995-01-01T00:00:00Z
6,The procedure/revenue code is inconsistent with the patient's age,"The procedure/revenue code is inconsistent with the patient's age. Usage: Refer to the 835 Healthcare Policy Identification Segment (loop 2110 Service Payment Information REF), if present.",,active,1995-01-01T00:00:00Z
60,Charges for outpatient services are not covered when performed within a period o,Charges for outpatient services are not covered when performed within a period of time prior to or after inpatient services.,,active,1995-01-01T00:00:00Z
61,Adjusted for failure to obtain second surgical opinion,Adjusted for failure to obtain second surgical opinion,,active,1995-01-01T00:00:00Z
62,"Payment denied/reduced for absence of, or exceeded, pre-certification/authorization","Payment denied/reduced for absence of, or exceeded, pre-certification/authorization.",,deprecated,1995-01-01T00:00:00Z
63,Correction to a prior claim,Correction to a prior claim.,,deprecated,1995-01-01T00:00:00Z
64,Denial reversed per Medical Review,Denial reversed per Medical Review.,,deprecated,1995-01-01T00:00:00Z
65,Procedure code was incorrect,Procedure code was incorrect. This payment reflects the correct code.,,deprecated,1995-01-01T00:00:00Z
66,Blood Deductible,Blood Deductible.,,active,1995-01-01T00:00:00Z
67,Lifetime reserve days,"Lifetime reserve days. (Handled in QTY, QTY01=LA)",,deprecated,1995-01-01T00:00:00Z
68,DRG weight,DRG weight. (Handled in CLP12),,deprecated,1995-01-01T00:00:00Z
69,Day outlier amount,Day outlier amount.,,active,1995-01-01T00:00:00Z
7,The procedure/revenue code is inconsistent with the patient's gender,"The procedure/revenue code is inconsistent with the patient's gender. Usage: Refer to the 835 Healthcare Policy Identification Segment (loop 2110 Service Payment Information REF), if present.",,active,1995-01-01T00:00:00Z
70,Cost outlier - Adjustment to compensate for additional costs,Cost outlier - Adjustment to compensate for additional costs.,,active,1995-01-01T00:00:00Z
71,Primary Payer amount,Primary Payer amount.,,active,1995-01-01T00:00:00Z
72,Coinsurance day,"Coinsurance day. (Handled in QTY, QTY01=CD)",,deprecated,1995-01-01T00:00:00Z
73,Administrative days,Administrative days.,,deprecated,1995-01-01T00:00:00Z
74,Indirect Medical Education Adjustment,Indirect Medical Education Adjustment.,,active,1995-01-01T00:00:00Z
75,Direct Medical Education Adjustment,Direct Medical Education Adjustment.,,active,1995-01-01T00:00:00Z
76,Disproportionate Share Adjustment,Disproportionate Share Adjustment.,,active,1995-01-01T00:00:00Z
77,Covered days,"Covered days. (Handled in QTY, QTY01=CA)",,deprecated,1995-01-01T00:00:00Z
78,Non-Covered days/Room charge adjustment,Non-Covered days/Room charge adjustment.,,active,1995-01-01T00:00:00Z
79,Cost Report days,Cost Report days. (Handled in MIA15),,deprecated,1995-01-01T00:00:00Z
8,The procedure code is inconsistent with the provider type/specialty (taxonomy),"The procedure code is inconsistent with the provider type/specialty (taxonomy). Usage: Refer to the 835 Healthcare Policy Identification Segment (loop 2110 Service Payment Information REF), if present.",,active,1995-01-01T00:00:00Z
80,Outlier days,"Outlier days. (Handled in QTY, QTY01=OU)",,deprecated,1995-01-01T00:00:00Z
81,Discharges,Discharges.,,deprecated,1995-01-01T00:00:00Z
82,PIP days,PIP days.,,deprecated,1995-01-01T00:00:00Z
83,Total visits,Total visits.,,deprecated,1995-01-01T00:00:00Z
84,Capital Adjustment,Capital Adjustment. (Handled in MIA),,deprecated,1995-01-01T00:00:00Z
85,Patient Interest Adjustment (Use Only Group code PR),Patient Interest Adjustment (Use Only Group code PR),,active,1995-01-01T00:00:00Z
86,Statutory Adjustment,Statutory Adjustment.,,active,1995-01-01T00:00:00Z
87,Transfer amount,Transfer amount.,,deprecated,1995-01-01T00:00:00Z
88,Adjustment amount represents collection against receivable created in prior overpayment,Adjustment amount represents collection against receivable created in prior overpayment.,,deprecated,1995-01-01T00:00:00Z
89,Professional fees removed from charges,Professional fees removed from charges.,,active,1995-01-01T00:00:00Z
9,The diagnosis is inconsistent with the patient's age,"The diagnosis is inconsistent with the patient's age. Usage: Refer to the 835 Healthcare Policy Identification Segment (loop 2110 Service Payment Information REF), if present.",,active,1995-01-01T00:00:00Z
90,Ingredient cost adjustment,Ingredient cost adjustment. Usage: To be used for pharmaceuticals only.,,active,1995-01-01T00:00:00Z
91,Dispensing fee adjustment,Dispensing fee adjustment.,,active,1995-01-01T00:00:00Z
92,Claim Paid in full,Claim Paid in full.,,deprecated,1995-01-01T00:00:00Z
93,No Claim level Adjustments,No Claim level Adjustments.,,active,1995-01-01T00:00:00Z
94,Processed in Excess of charges,Processed in Excess of charges.,,active,1995-01-01T00:00:00Z
95,Plan procedures not followed,Plan procedures not followed.,,active,1995-01-01T00:00:00Z
96,Non-covered charge(s),"Non-covered charge(s). At least one Remark Code must be provided (may be comprised of either the NCPDP Reject Reason Code, or Remittance Advice Remark Code that is not an ALERT.) Usage: Refer to the 835 Healthcare Policy Identification Segment (loop 2110 Service Payment Information REF), if present.",,active,1995-01-01T00:00:00Z
97,The benefit for this service is included in the payment/allowance for another se,"The benefit for this service is included in the payment/allowance for another service/procedure that has already been adjudicated. Usage: Refer to the 835 Healthcare Policy Identification Segment (loop 2110 Service Payment Information REF), if present.",,active,1995-01-01T00:00:00Z
98,The hospital must file the Medicare claim for this inpatient non-physician service,The hospital must file the Medicare claim for this inpatient non-physician service.,,deprecated,1995-01-01T00:00:00Z
99,Medicare Secondary Payer Adjustment Amount,Medicare Secondary Payer Adjustment Amount.,,deprecated,1995-01-01T00:00:00Z
